ABDN.L	3.3	0.5	0.5	1.0	2
3IN.L	2.5	0.0	0.5	1.0	2
AEP.L	3.3	1.0	0.0	1.0	2
ALFA.L	3.3	0.0	1.0	1.0	2
ASAI.L	7.5	2.0	1.5	1.0	2
AO.L	5.8	1.0	1.5	1.0	1
AVAP.L	6.7	1.0	2.0	1.0	1
ATYM.L	8.3	2.0	2.0	1.0	2
BBOX.L	3.3	0.0	1.0	1.0	2
AZN.L	5.8	1.0	1.5	1.0	2
BAG.L	4.2	0.5	1.0	1.0	2
BMY.L	5.8	2.0	0.5	1.0	2
BGEO.L	7.5	2.0	1.5	1.0	2
BLND.L	5.0	1.0	1.0	1.0	2
BPT.L	3.3	0.0	1.0	1.0	2
CABP.L	7.5	2.0	1.5	1.0	2
BWY.L	2.5	0.5	0.0	1.0	2
BOWL.L	4.2	0.5	1.0	1.0	2
CBKD.L	6.7	2.0	1.0	1.0	1
CAR.L	8.3	2.0	2.0	1.0	2
CLIG.L	5.8	1.5	1.0	1.0	2
CGS.L	6.7	2.0	1.0	1.0	2
CPI.L	6.7	1.0	2.0	1.0	1
CRST.L	6.7	1.0	2.0	1.0	1
DGE.L	5.0	1.0	1.0	1.0	1
DCC.L	6.7	2.0	1.0	1.0	2
CNE.L	5.0	1.0	1.0	1.0	1
CTY.L	6.7	2.0	1.0	1.0	1
DNLM.L	5.0	1.0	1.0	1.0	2
EDV.L	5.8	0.5	2.0	1.0	2
DPLM.L	5.0	1.0	1.0	1.0	2
EMG.L	6.7	2.0	1.0	1.0	2
ENT.L	5.8	1.0	1.5	1.0	1
FAN.L	6.7	2.0	1.0	1.0	2
FDM.L	5.0	0.0	2.0	1.0	2
FSG.L	5.8	1.0	1.5	1.0	1
GENL.L	6.7	1.0	2.0	1.0	1
FRES.L	5.8	2.0	0.5	1.0	2
FUTR.L	3.3	0.0	1.0	1.0	2
FORT.L	8.3	2.0	2.0	1.0	2
GKP.L	6.7	1.0	2.0	1.0	1
GMS.L	6.7	1.0	2.0	1.0	1
GPE.L	6.7	1.5	1.5	1.0	2
GROW.L	5.0	2.0	0.0	1.0	2
HILS.L	3.3	0.0	1.0	1.0	2
HAS.L	6.7	1.0	2.0	1.0	1
HHPD.L	6.7	2.0	1.0	1.0	1
HSBK.L	2.5	0.0	0.5	1.0	2
HMSO.L	3.3	0.0	1.0	1.0	2
HSX.L	6.7	1.5	1.5	1.0	2
HVPE.L	5.0	0.5	1.5	1.0	2
IAG.L	5.0	0.0	2.0	1.0	2
IDHC.L	6.7	2.0	1.0	1.0	1
III.L	4.2	0.0	1.5	1.0	2
ITRK.L	3.3	0.0	1.0	1.0	2
INCH.L	4.2	0.0	1.5	1.0	2
INVP.L	5.8	1.0	1.5	1.0	2
JD.L	4.2	0.0	1.5	1.0	2
KAP.L	5.8	0.5	2.0	1.0	2
JMAT.L	6.7	1.0	2.0	1.0	1
KLR.L	5.8	1.5	1.0	1.0	2
LMP.L	3.3	0.0	1.0	1.0	2
MAB.L	5.0	1.0	1.0	1.0	2
LAND.L	6.7	2.0	1.0	1.0	2
LSL.L	5.8	1.5	1.0	1.0	2
LIVE.L	5.0	1.0	1.0	1.0	1
MARS.L	7.5	2.0	1.5	1.0	2
MGAM.L	4.2	0.0	1.5	1.0	2
MTO.L	4.2	0.0	1.5	1.0	2
MNDI.L	6.7	1.0	2.0	1.0	1
N91.L	4.2	0.5	1.0	1.0	2
OCDO.L	5.0	1.0	1.0	1.0	1
ONT.L	6.7	1.0	2.0	1.0	1
NWG.L	7.5	2.0	1.5	1.0	2
NG.L	5.8	1.5	1.0	1.0	2
OXB.L	6.7	1.0	2.0	1.0	1
PDL.L	3.3	1.0	0.0	1.0	1
PBEE.L	6.7	1.0	2.0	1.0	1
PAG.L	5.0	0.5	1.5	1.0	2
PIN.L	6.7	1.0	2.0	1.0	1
PFD.L	5.0	1.0	1.0	1.0	2
PNN.L	5.8	1.0	1.5	1.0	1
PRU.L	4.2	0.0	1.5	1.0	2
PTEC.L	2.5	0.0	0.5	1.0	2
QLT.L	5.0	0.5	1.5	1.0	2
REL.L	7.5	2.0	1.5	1.0	2
RKT.L	3.3	0.0	1.0	1.0	2
RCH.L	3.3	1.0	0.0	1.0	1
ROR.L	5.8	1.5	1.0	1.0	2
RSW.L	4.2	0.0	1.5	1.0	2
RR.L	4.2	0.0	1.5	1.0	2
SAFE.L	3.3	0.0	1.0	1.0	2
SCT.L	5.8	1.5	1.0	1.0	2
SDR.L	6.7	2.0	1.0	1.0	2
SBID.L	5.8	1.5	1.0	1.0	1
RHIM.L	6.7	2.0	1.0	1.0	2
SEPL.L	5.0	2.0	0.0	1.0	2
SFR.L	6.7	1.0	2.0	1.0	1
SMWH.L	4.2	1.0	0.5	1.0	1
SGRO.L	5.0	1.0	1.0	1.0	1
SNWS.L	3.3	0.5	0.5	1.0	2
SHI.L	6.7	1.0	2.0	1.0	1
SRAD.L	5.8	1.0	1.5	1.0	1
SMSD.L	8.3	2.0	2.0	1.0	2
STJ.L	7.5	1.5	2.0	1.0	2
SSPG.L	5.8	1.0	1.5	1.0	1
SRP.L	5.0	1.0	1.0	1.0	2
SVT.L	8.3	2.0	2.0	1.0	2
SUS.L	7.5	2.0	1.5	1.0	2
TEM.L	6.7	2.0	1.0	1.0	1
TATE.L	5.8	1.0	1.5	1.0	1
TGA.L	8.3	2.0	2.0	1.0	2
TLW.L	3.3	1.0	0.0	1.0	1
TRI.L	6.7	1.0	2.0	1.0	1
TTST.L	5.8	1.5	1.0	1.0	1
TOWN.L	6.7	1.0	2.0	1.0	1
VANQ.L	5.0	0.0	2.0	1.0	2
TRST.L	6.7	1.0	2.0	1.0	1
UTG.L	5.0	1.0	1.0	1.0	1
VLX.L	7.5	2.0	1.5	1.0	2
VP.L	5.0	1.0	1.0	1.0	1
WIX.L	7.5	2.0	1.5	1.0	2
XAR.L	6.7	1.0	2.0	1.0	1
WEIR.L	6.7	1.5	1.5	1.0	2
WOSG.L	7.5	2.0	1.5	1.0	2
YNGA.L	5.0	1.0	1.0	1.0	1
4BB.L	6.7	1.0	2.0	1.0	1
ZIG.L	3.3	0.0	1.0	1.0	2
AET.L	6.7	1.0	2.0	1.0	1
ABDX.L	6.7	1.0	2.0	1.0	1
ARBB.L	7.5	1.5	2.0	1.0	2
BOKU.L	4.2	0.0	1.5	1.0	2
AXL.L	3.3	1.0	0.0	1.0	1
BTG.L	3.3	0.0	1.0	1.0	2
CHRT.L	7.5	2.0	1.5	1.0	2
CRTA.L	6.7	1.0	2.0	1.0	1
CAML.L	5.0	2.0	0.0	1.0	2
EKF.L	4.2	0.0	1.5	1.0	2
ENW.L	5.0	1.0	1.0	1.0	1
FARN.L	5.0	1.0	1.0	1.0	1
FLO.L	6.7	1.0	2.0	1.0	1
FRP.L	6.7	2.0	1.0	1.0	2
GHH.L	7.5	1.5	2.0	1.0	2
HCM.L	5.0	0.0	2.0	1.0	2
HSP.L	6.7	2.0	1.0	1.0	2
IQE.L	6.7	1.0	2.0	1.0	1
KIST.L	3.3	1.0	0.0	1.0	1
KETL.L	5.8	1.0	1.5	1.0	1
LBG.L	5.0	0.0	2.0	1.0	2
NCYT.L	6.7	1.0	2.0	1.0	1
NIOX.L	5.8	1.0	1.5	1.0	1
MPE.L	4.2	1.0	0.5	1.0	2
PHE.L	5.8	1.0	1.5	1.0	1
SEA.L	4.2	1.0	0.5	1.0	1
SRC.L	5.8	1.0	1.5	1.0	1
TENG.L	5.0	0.0	2.0	1.0	2
THS.L	5.0	2.0	0.0	1.0	2
SUP.L	3.3	0.0	1.0	1.0	1
SOU.L	5.0	1.0	1.0	1.0	1
TMT.L	6.7	2.0	1.0	1.0	1
TRU.L	6.7	2.0	1.0	1.0	2
ULTP.L	3.3	0.0	1.0	1.0	2
VTU.L	3.3	0.0	1.0	1.0	2
WJG.L	6.7	1.0	2.0	1.0	1
ZIOC.L	4.2	1.0	0.5	1.0	1
MANH	4.2	0.0	1.5	1.0	2
MASS	5.0	1.0	1.0	1.0	1
MAZE	3.3	1.0	0.0	1.0	1
MBLY	4.2	1.0	0.5	1.0	1
MBX	3.3	1.0	0.0	1.0	1
MCRI	6.7	2.0	1.0	1.0	2
MDLN	3.3	0.0	1.0	1.0	2
MCHB	7.5	2.0	1.5	1.0	2
MEDP	6.7	2.0	1.0	1.0	2
MEOH	5.0	2.0	0.0	1.0	2
METC	6.7	1.0	2.0	1.0	1
MFIN	5.0	0.0	2.0	1.0	2
MLCO	8.3	2.0	2.0	1.0	2
MGNI	7.5	2.0	1.5	1.0	2
MIRM	6.7	1.0	2.0	1.0	1
MLTX	5.0	1.0	1.0	1.0	1
MGRC	4.2	0.5	1.0	1.0	2
MOMO	5.0	1.0	1.0	1.0	1
MMSI	5.8	1.5	1.0	1.0	2
MNTK	6.7	1.0	2.0	1.0	1
MPB	7.5	2.0	1.5	1.0	2
MRVL	8.3	2.0	2.0	1.0	2
MNKD	6.7	1.0	2.0	1.0	1
MRAM	5.0	1.0	1.0	1.0	1
MRNA	6.7	1.0	2.0	1.0	1
MSTR	6.7	1.0	2.0	1.0	1
MSEX	7.5	2.0	1.5	1.0	2
MU	8.3	2.0	2.0	1.0	2
MTLS	8.3	2.0	2.0	1.0	2
AENA.MC	5.8	1.5	1.0	1.0	2
MYGN	6.7	1.0	2.0	1.0	1
BBVA.MC	6.7	1.5	1.5	1.0	2
ANA.MC	1.7	0.0	0.0	1.0	2
MVST	6.7	1.0	2.0	1.0	1
CAF.MC	7.5	2.0	1.5	1.0	2
COL.MC	3.3	0.0	1.0	1.0	2
ENC.MC	6.7	1.0	2.0	1.0	1
FCC.MC	6.7	2.0	1.0	1.0	2
ITX.MC	5.0	1.0	1.0	1.0	2
GEST.MC	7.5	2.0	1.5	1.0	2
MZTI	6.7	2.0	1.0	1.0	2
MAP.MC	5.0	1.0	1.0	1.0	2
IBE.MC	6.7	2.0	1.0	1.0	2
MTS.MC	5.0	0.0	2.0	1.0	2
PHM.MC	6.7	1.0	2.0	1.0	1
TRE.MC	8.3	2.0	2.0	1.0	2
BAMI.MI	3.3	0.0	1.0	1.0	2
REP.MC	5.0	2.0	0.0	1.0	2
VIS.MC	5.0	0.5	1.5	1.0	2
SAN.MC	6.7	1.0	2.0	1.0	2
CRL.MI	7.5	2.0	1.5	1.0	2
BMED.MI	5.8	1.5	1.0	1.0	2
BRE.MI	7.5	2.0	1.5	1.0	2
EGLA.MI	6.7	1.0	2.0	1.0	1
LTMC.MI	8.3	2.0	2.0	1.0	2
G.MI	5.8	1.5	1.0	1.0	2
IG.MI	6.7	2.0	1.0	1.0	2
ISP.MI	5.0	1.0	1.0	1.0	2
MONC.MI	5.0	1.0	1.0	1.0	2
PRY.MI	7.5	1.5	2.0	1.0	2
ENI.MI	5.0	2.0	0.0	1.0	2
SES.MI	7.5	2.0	1.5	1.0	2
TPRO.MI	8.3	2.0	2.0	1.0	2
REC.MI	7.5	2.0	1.5	1.0	2
NAVI	8.3	2.0	2.0	1.0	2
SRG.MI	6.7	2.0	1.0	1.0	2
TEN.MI	4.2	0.0	1.5	1.0	2
UNI.MI	6.7	2.0	1.0	1.0	2
NBIS	3.3	1.0	0.0	1.0	1
NHP	3.3	1.0	0.0	1.0	1
NDAQ	6.7	1.5	1.5	1.0	2
NEXN	4.2	0.0	1.5	1.0	2
NKTX	4.2	1.0	0.5	1.0	1
NMRK	5.0	0.5	1.5	1.0	2
NNOX	6.7	1.0	2.0	1.0	1
NRC	5.0	1.0	1.0	1.0	1
NSSC	7.5	2.0	1.5	1.0	2
NEO.US	6.7	1.0	2.0	1.0	1
NRIX	3.3	1.0	0.0	1.0	1
NTSK	6.7	1.0	2.0	1.0	1
NTNX	7.5	2.0	1.5	1.0	2
NTES	4.2	0.0	1.5	1.0	2
NVMI	6.7	1.0	2.0	1.0	2
NVCR	6.7	1.0	2.0	1.0	1
NWE	5.8	1.5	1.0	1.0	2
NWSA	4.2	0.0	1.5	1.0	2
AAMI	8.3	2.0	2.0	1.0	2
AAT	4.2	0.5	1.0	1.0	1
NXST	5.0	2.0	0.0	1.0	2
ABCB	3.3	0.0	1.0	1.0	2
ACI	3.3	0.0	1.0	1.0	2
ABM	5.8	1.5	1.0	1.0	2
A.US	5.0	1.0	1.0	1.0	2
ABX	4.2	0.0	1.5	1.0	2
ACEL	8.3	2.0	2.0	1.0	2
ACRE	3.3	1.0	0.0	1.0	1
ADC	5.8	1.5	1.0	1.0	2
ADNT	5.0	0.0	2.0	1.0	2
AER	2.5	0.0	0.5	1.0	2
AESI	6.7	1.0	2.0	1.0	1
AGCO	5.0	0.0	2.0	1.0	2
AI	6.7	1.0	2.0	1.0	1
AEG	5.0	1.0	1.0	1.0	1
AFL	6.7	2.0	1.0	1.0	2
AGX	8.3	2.0	2.0	1.0	2
AGM	7.5	2.0	1.5	1.0	2
AIZ	6.7	2.0	1.0	1.0	2
ALL	5.0	2.0	0.0	1.0	2
ALH	7.5	2.0	1.5	1.0	2
AKR	5.0	2.0	0.0	1.0	2
AMBP	7.5	2.0	1.5	1.0	2
ALSN	5.0	0.5	1.5	1.0	2
ALV	4.2	0.0	1.5	1.0	2
AME	6.7	1.5	1.5	1.0	2
AIR.US	7.5	2.0	1.5	1.0	2
AMPY	6.7	2.0	1.0	1.0	1
AMRX	7.5	2.0	1.5	1.0	2
AMN	3.3	1.0	0.0	1.0	1
AMTB	5.8	0.5	2.0	1.0	2
AMX	5.8	1.0	1.5	1.0	2
AORT	6.7	1.0	2.0	1.0	1
ANGX	6.7	1.0	2.0	1.0	1
ANDG	6.7	1.0	2.0	1.0	1
APLE	4.2	1.0	0.5	1.0	2
AQN	4.2	0.0	1.5	1.0	2
APD	5.0	1.0	1.0	1.0	1
ARIS	6.7	1.0	2.0	1.0	1
AROC	5.8	1.0	1.5	1.0	2
ARX	6.7	2.0	1.0	1.0	2
ASIX	5.0	0.0	2.0	1.0	2
ASB	6.7	1.5	1.5	1.0	2
ASX	8.3	2.0	2.0	1.0	2
ATS	6.7	1.0	2.0	1.0	1
ATI	8.3	2.0	2.0	1.0	2
AVA	6.7	2.0	1.0	1.0	2
ATNM	3.3	1.0	0.0	1.0	1
AWI	6.7	1.5	1.5	1.0	2
AX	6.7	1.5	1.5	1.0	2
AZO	5.8	1.0	1.5	1.0	2
BABA	5.0	0.0	2.0	1.0	2
BAK	3.3	1.0	0.0	1.0	1
AVNT.US	6.7	2.0	1.0	1.0	2
BANC	6.7	1.0	2.0	1.0	1
AXS.US	6.7	1.5	1.5	1.0	2
BAX	5.8	2.0	0.5	1.0	2
BBAR	8.3	2.0	2.0	1.0	2
BBY	6.7	2.0	1.0	1.0	2
BBDO	5.8	1.5	1.0	1.0	1
BCE	4.2	0.5	1.0	1.0	2
BETA	5.0	1.0	1.0	1.0	1
BEKE	7.5	2.0	1.5	1.0	2
BCS	7.5	2.0	1.5	1.0	2
BFAM	4.2	0.0	1.5	1.0	2
BBVA.US	5.8	1.5	1.0	1.0	2
BFS	3.3	0.0	1.0	1.0	1
BHVN	5.0	1.0	1.0	1.0	1
BH	3.3	0.0	1.0	1.0	1
BHC	5.8	2.0	0.5	1.0	2
BIP	6.7	1.0	2.0	1.0	1
BJ	5.8	1.5	1.0	1.0	2
BKH	6.7	2.0	1.0	1.0	2
BKTI	4.2	0.0	1.5	1.0	2
BMO	4.2	0.0	1.5	1.0	2
BMA	8.3	2.0	2.0	1.0	2
BNL	6.7	2.0	1.0	1.0	2
BLCO	6.7	1.0	2.0	1.0	1
BNY	7.5	2.0	1.5	1.0	2
BOX	5.8	1.0	1.5	1.0	1
BOH	7.5	2.0	1.5	1.0	2
BRBR	8.3	2.0	2.0	1.0	2
BRX	3.3	0.0	1.0	1.0	2
BRSL	6.7	1.0	2.0	1.0	1
BLND.US	6.7	1.0	2.0	1.0	1
BSM	4.2	0.0	1.5	1.0	2
BTGO	6.7	1.0	2.0	1.0	1
BUD	7.5	2.0	1.5	1.0	2
BWA	7.5	2.0	1.5	1.0	2
BX	8.3	2.0	2.0	1.0	2
BXMT	6.7	1.0	2.0	1.0	1
C	7.5	2.0	1.5	1.0	2
CACI	5.0	0.5	1.5	1.0	2
BY	6.7	2.0	1.0	1.0	2
BV.US	5.0	0.0	2.0	1.0	2
CAL	8.3	2.0	2.0	1.0	2
CAT	7.5	2.0	1.5	1.0	2
CCI	5.0	0.0	2.0	1.0	2
CBRE	5.0	0.5	1.5	1.0	2
CB	4.2	0.5	1.0	1.0	2
CBZ	3.3	0.0	1.0	1.0	2
CF	5.0	2.0	0.0	1.0	2
CDE	8.3	2.0	2.0	1.0	2
CCL	5.0	0.5	1.5	1.0	2
CDRE	5.0	0.5	1.5	1.0	2
CGAU	5.8	1.0	1.5	1.0	2
CHPT	6.7	1.0	2.0	1.0	1
CI	5.0	1.0	1.0	1.0	2
CHE	6.7	2.0	1.0	1.0	2
CIG	3.3	0.0	1.0	1.0	1
CLVT	5.0	1.0	1.0	1.0	1
CION	5.8	1.5	1.0	1.0	2
CMCL	7.5	1.5	2.0	1.0	2
CMP	6.7	1.0	2.0	1.0	1
CMTG	6.7	1.0	2.0	1.0	1
CM	5.8	1.5	1.0	1.0	2
CNM	5.8	1.0	1.5	1.0	2
CNO	6.7	2.0	1.0	1.0	2
CLF.US	6.7	1.0	2.0	1.0	1
COTY	3.3	1.0	0.0	1.0	1
COLD	6.7	1.0	2.0	1.0	1
COOK	6.7	1.0	2.0	1.0	1
CNR	6.7	1.0	2.0	1.0	1
CODI	6.7	1.0	2.0	1.0	1
CNH.US	5.0	0.0	2.0	1.0	2
CPK	5.8	1.0	1.5	1.0	2
CPS	6.7	1.0	2.0	1.0	1
CRCL	6.7	1.0	2.0	1.0	1
CPA	4.2	0.0	1.5	1.0	2
CR	6.7	1.5	1.5	1.0	2
CRL	5.8	1.0	1.5	1.0	1
CRH	6.7	1.5	1.5	1.0	2
CSAN	6.7	2.0	1.0	1.0	1
CSW	6.7	2.0	1.0	1.0	2
CTRI	5.0	0.0	2.0	1.0	2
CUBE	5.0	1.0	1.0	1.0	2
CVEO	6.7	1.0	2.0	1.0	1
CVS	6.7	2.0	1.0	1.0	2
CVM	3.3	1.0	0.0	1.0	1
CURV	5.8	2.0	0.5	1.0	2
CXM	4.2	0.0	1.5	1.0	2
CW	7.5	2.0	1.5	1.0	2
CYD	7.5	2.0	1.5	1.0	2
DAR	5.8	2.0	0.5	1.0	2
DAC	4.2	1.5	0.0	1.0	2
DBD	8.3	2.0	2.0	1.0	2
DCOM	7.5	1.5	2.0	1.0	2
DECK	5.0	0.5	1.5	1.0	2
CWK.US	5.0	0.5	1.5	1.0	2
DEO	5.0	1.0	1.0	1.0	1
DDS	5.8	2.0	0.5	1.0	2
DINO	5.0	2.0	0.0	1.0	2
DHR	6.7	2.0	1.0	1.0	2
DCH.US	4.2	0.0	1.5	1.0	2
DG.US	6.7	2.0	1.0	1.0	2
DLR	1.7	0.0	0.0	1.0	2
DKL	3.3	0.0	1.0	1.0	1
DOC	8.3	2.0	2.0	1.0	2
DOLE	7.5	2.0	1.5	1.0	2
DOW	3.3	1.0	0.0	1.0	1
DV	7.5	2.0	1.5	1.0	2
DTE	6.7	2.0	1.0	1.0	2
DRI	6.7	2.0	1.0	1.0	2
DNA	5.0	1.0	1.0	1.0	1
E	5.8	2.0	0.5	1.0	2
DX	5.8	1.0	1.5	1.0	1
EBF	5.0	1.0	1.0	1.0	2
EE	8.3	2.0	2.0	1.0	2
ECG	7.5	2.0	1.5	1.0	2
EIG	4.2	0.5	1.0	1.0	2
EG	4.2	0.0	1.5	1.0	2
ELAN	7.5	2.0	1.5	1.0	2
ELPC	8.3	2.0	2.0	1.0	2
EMA	2.5	0.0	0.5	1.0	2
ED	6.7	2.0	1.0	1.0	2
EMN	6.7	2.0	1.0	1.0	2
ENIC	5.0	2.0	0.0	1.0	2
EGP.US	5.8	1.5	1.0	1.0	2
EPD	6.7	2.0	1.0	1.0	2
EPRT	5.8	1.5	1.0	1.0	2
EPAC	7.5	2.0	1.5	1.0	2
ES	3.3	0.0	1.0	1.0	2
ERO	7.5	2.0	1.5	1.0	2
ESI	7.5	2.0	1.5	1.0	2
EQNR	5.0	2.0	0.0	1.0	2
ENS.US	6.7	2.0	1.0	1.0	2
ETD	4.2	0.5	1.0	1.0	2
ETSY	5.8	1.0	1.5	1.0	1
EVH	6.7	1.0	2.0	1.0	1
EW	4.2	0.0	1.5	1.0	2
EVRG	6.7	2.0	1.0	1.0	2
ESS	4.2	0.0	1.5	1.0	2
F	5.0	1.0	1.0	1.0	1
EXP	4.2	0.0	1.5	1.0	2
FC	5.8	1.0	1.5	1.0	1
FBK	6.7	2.0	1.0	1.0	2
FCPT	5.0	1.0	1.0	1.0	2
FDX	5.0	0.5	1.5	1.0	2
FHI	5.8	1.5	1.0	1.0	2
FIG	6.7	1.0	2.0	1.0	1
FET.US	8.3	2.0	2.0	1.0	2
FIX	8.3	2.0	2.0	1.0	2
FMS	5.8	0.5	2.0	1.0	2
FNB	6.7	1.5	1.5	1.0	2
FOUR	5.0	0.0	2.0	1.0	2
FNV	7.5	2.0	1.5	1.0	2
FSK	4.2	1.0	0.5	1.0	1
FLR.US	5.0	0.0	2.0	1.0	2
FSS	7.5	2.0	1.5	1.0	2
FUBO	6.7	1.0	2.0	1.0	1
FTRE	6.7	1.0	2.0	1.0	1
FVRR	5.0	2.0	0.0	1.0	2
FR.US	5.0	2.0	0.0	1.0	2
GD	5.8	1.5	1.0	1.0	2
GATX	7.5	2.0	1.5	1.0	2
GETY	4.2	1.0	0.5	1.0	1
GBX.US	5.0	0.0	2.0	1.0	2
GE	6.7	1.5	1.5	1.0	2
GGB	6.7	2.0	1.0	1.0	2
GIL	5.8	1.0	1.5	1.0	1
GL	5.8	1.5	1.0	1.0	2
GHM	5.0	0.0	2.0	1.0	2
GFI.US	7.5	2.0	1.5	1.0	2
GLW	7.5	1.5	2.0	1.0	2
GNRC	8.3	2.0	2.0	1.0	2
GNE	6.7	2.0	1.0	1.0	1
GOOS	5.8	1.0	1.5	1.0	1
GPI	4.2	0.0	1.5	1.0	2
GRBK	4.2	0.5	1.0	1.0	2
GPN	4.2	0.0	1.5	1.0	2
GRDN	6.7	2.0	1.0	1.0	2
GROY	6.7	1.0	2.0	1.0	1
GOLD.US	5.8	1.5	1.0	1.0	1
GTN	3.3	1.0	0.0	1.0	1
GWH	6.7	1.0	2.0	1.0	1
GXO	5.0	0.5	1.5	1.0	2
GSK	3.3	0.0	1.0	1.0	2
HAWK	6.7	1.0	2.0	1.0	1
HAFN	5.0	2.0	0.0	1.0	2
HCA	5.0	1.0	1.0	1.0	2
HD	5.0	1.0	1.0	1.0	2
HG	2.5	0.0	0.5	1.0	2
HIMS	6.7	1.0	2.0	1.0	1
HEI	7.5	2.0	1.5	1.0	2
HLT	5.8	1.0	1.5	1.0	2
HL	8.3	2.0	2.0	1.0	2
HLIO	7.5	2.0	1.5	1.0	2
HMN	7.5	2.0	1.5	1.0	2
HRTG	6.7	2.0	1.0	1.0	2
HRB	5.0	0.5	1.5	1.0	2
HNI	5.8	1.0	1.5	1.0	2
HTB	5.0	0.5	1.5	1.0	2
HUBS	6.7	1.0	2.0	1.0	1
HXL	8.3	2.0	2.0	1.0	2
HZO	6.7	1.0	2.0	1.0	1
ICE	5.8	1.5	1.0	1.0	2
IEX	5.0	1.0	1.0	1.0	2
HUYA.US	6.7	1.0	2.0	1.0	1
IBN	6.7	1.5	1.5	1.0	2
IIIN	5.0	0.0	2.0	1.0	2
IMO	5.0	2.0	0.0	1.0	2
INSP	6.7	1.0	2.0	1.0	1
INGM	7.5	2.0	1.5	1.0	2
IDR.US	6.7	2.0	1.0	1.0	1
INVH	5.0	2.0	0.0	1.0	2
IQV	5.0	0.5	1.5	1.0	2
IOT	6.7	1.0	2.0	1.0	1
IRS	6.7	1.0	2.0	1.0	1
ITGR	4.2	0.0	1.5	1.0	2
ITW	5.0	1.0	1.0	1.0	2
JILL	7.5	2.0	1.5	1.0	2
JEF	8.3	2.0	2.0	1.0	2
JBS	6.7	1.0	2.0	1.0	1
JOBY	5.8	1.0	1.5	1.0	1
JXN	7.5	2.0	1.5	1.0	2
KDK	3.3	1.0	0.0	1.0	1
KBH	5.0	0.0	2.0	1.0	2
IVZ.US	7.5	2.0	1.5	1.0	2
KEX	5.0	0.5	1.5	1.0	2
KFRC	7.5	1.5	2.0	1.0	2
KMPR	6.7	1.0	2.0	1.0	1
KLAR	6.7	1.0	2.0	1.0	1
KN	8.3	2.0	2.0	1.0	2
KNTK	8.3	2.0	2.0	1.0	2
KOS	6.7	1.0	2.0	1.0	1
KGS.US	8.3	2.0	2.0	1.0	2
KREF	6.7	1.0	2.0	1.0	1
KWR	6.7	1.0	2.0	1.0	1
KTB	5.0	0.0	2.0	1.0	2
KRO	6.7	1.0	2.0	1.0	1
LAC	3.3	1.0	0.0	1.0	1
LB	7.5	2.0	1.5	1.0	2
LAR	6.7	1.0	2.0	1.0	1
LCLN	5.0	0.0	2.0	1.0	2
LEN	4.2	0.0	1.5	1.0	2
LII	5.0	0.5	1.5	1.0	2
LEVI	7.5	2.0	1.5	1.0	2
LDOS	4.2	0.5	1.0	1.0	2
LOAR	5.8	1.0	1.5	1.0	2
LLY	8.3	2.0	2.0	1.0	2
LRN	6.7	2.0	1.0	1.0	2
LNC	6.7	2.0	1.0	1.0	2
LPG	5.0	2.0	0.0	1.0	2
LTH	7.5	2.0	1.5	1.0	2
LXFR	8.3	2.0	2.0	1.0	2
LUCK	6.7	1.0	2.0	1.0	1
LYV	8.3	2.0	2.0	1.0	2
LUXE	6.7	1.0	2.0	1.0	1
LYB	5.0	2.0	0.0	1.0	2
MAIR	7.5	2.0	1.5	1.0	2
MANU	6.7	1.0	2.0	1.0	1
MATX	6.7	2.0	1.0	1.0	2
MAC	6.7	1.0	2.0	1.0	1
MCD	5.0	1.0	1.0	1.0	2
MBI	5.8	1.0	1.5	1.0	1
M.US	6.7	2.0	1.0	1.0	2
MGM	7.5	2.0	1.5	1.0	2
MFG	6.7	2.0	1.0	1.0	1
MHK	6.7	2.0	1.0	1.0	2
MCS.US	6.7	2.0	1.0	1.0	1
MDT.US	6.7	2.0	1.0	1.0	2
MLM	5.0	0.0	2.0	1.0	2
META.24-7	4.2	0.0	1.5	1.0	2
MICC.US	4.2	0.0	1.5	1.0	2
MED.US	6.7	1.0	2.0	1.0	1
MNTN	6.7	1.0	2.0	1.0	1
MMM	6.7	2.0	1.0	1.0	2
MOV	6.7	2.0	1.0	1.0	1
MRK	6.7	1.0	2.0	1.0	1
MSGE	5.0	1.0	1.0	1.0	1
MSM	7.5	2.0	1.5	1.0	2
MSCI	6.7	1.5	1.5	1.0	2
MTD	5.8	1.5	1.0	1.0	2
MTUS	8.3	2.0	2.0	1.0	2
MTZ	8.3	2.0	2.0	1.0	2
MTH	5.0	0.0	2.0	1.0	2
MYO	6.7	1.0	2.0	1.0	1
MUSA	5.0	2.0	0.0	1.0	2
MPLX.US	5.8	1.0	1.5	1.0	2
NAT	3.3	1.0	0.0	1.0	1
NBR	6.7	1.0	2.0	1.0	1
NEE	6.7	2.0	1.0	1.0	2
NGVC	4.2	0.5	1.0	1.0	2
NEU	6.7	2.0	1.0	1.0	1
NIO	6.7	1.0	2.0	1.0	1
NHI	1.7	0.0	0.0	1.0	2
NKE	8.3	2.0	2.0	1.0	2
NNN	4.2	0.5	1.0	1.0	2
NP	8.3	2.0	2.0	1.0	2
NG.US	3.3	1.0	0.0	1.0	1
NOG	6.7	2.0	1.0	1.0	2
NOTE	6.7	1.0	2.0	1.0	1
NRG	6.7	1.0	2.0	1.0	1
NPO	5.8	1.0	1.5	1.0	2
NSP	6.7	1.0	2.0	1.0	1
